codigo,nombre,nivel,padre,elemento,tipo
637,"Publicidad, publicaciones, relaciones públicas",3,63,6,GASTOS_NATURALEZA
6371,Publicidad,4,637,6,GASTOS_NATURALEZA
6372,Publicaciones,4,637,6,GASTOS_NATURALEZA
6373,Relaciones públicas,4,637,6,GASTOS_NATURALEZA
638,Servicios de contratistas,3,63,6,GASTOS_NATURALEZA
639,Otros servicios prestados por terceros,3,63,6,GASTOS_NATURALEZA
6391,Gastos bancarios,4,639,6,GASTOS_NATURALEZA
6392,G astos de laboratorio,4,639,6,GASTOS_NATURALEZA
64,GASTOS POR TRIBUTOS,2,6,6,GASTOS_NATURALEZA
641,Gobierno nacional,3,64,6,GASTOS_NATURALEZA
6411,Impuesto general a las ventas y selectivo al consumo,4,641,6,GASTOS_NATURALEZA
6412,Impuesto a las transacciones financieras,4,641,6,GASTOS_NATURALEZA
6413,Impuesto temporal a los activos netos,4,641,6,GASTOS_NATURALEZA
6414,Impuesto a los juegos de casino y máquinas tragamonedas,4,641,6,GASTOS_NATURALEZA
6415,Regalías mineras,4,641,6,GASTOS_NATURALEZA
6416,Cánones,4,641,6,GASTOS_NATURALEZA
6419,Otros,4,641,6,GASTOS_NATURALEZA
642,Gobierno regional,3,64,6,GASTOS_NATURALEZA
643,Gobierno local,3,64,6,GASTOS_NATURALEZA
6431,Impuesto predial,4,643,6,GASTOS_NATURALEZA
6432,Arbitrios municipales y seguridad ciudadana,4,643,6,GASTOS_NATURALEZA
6433,Impuesto al patrimonio vehicular,4,643,6,GASTOS_NATURALEZA
6434,Licencia de funcionamiento,4,643,6,GASTOS_NATURALEZA
6439,Otros,4,643,6,GASTOS_NATURALEZA
644,Otros gastos por tributos,3,64,6,GASTOS_NATURALEZA
6442,Contribución al SENCICO,4,644,6,GASTOS_NATURALEZA
6443,Otros,4,644,6,GASTOS_NATURALEZA
645,Gastos en deuda tributaria,3,64,6,GASTOS_NATURALEZA
6451,Intereses,4,645,6,GASTOS_NATURALEZA
6452,intereses - fraccionamiento,4,645,6,GASTOS_NATURALEZA
6453,Multas,4,645,6,GASTOS_NATURALEZA
6454,Costas y otros,4,645,6,GASTOS_NATURALEZA
65,OTROS GASTOS DE GESTION,2,6,6,GASTOS_NATURALEZA
651,Seguros,3,65,6,GASTOS_NATURALEZA
652,Regalías,3,65,6,GASTOS_NATURALEZA
653,Suscripciones,3,65,6,GASTOS_NATURALEZA
654,Licencias y derechos de vigencia,3,65,6,GASTOS_NATURALEZA
655,Costo neto de enajenación de activos inmovilizados y operaciones discontinuadas,3,65,6,GASTOS_NATURALEZA
6551,Costo neto de enajenación de activos inmovilizados,4,655,6,GASTOS_NATURALEZA
65511,Inversiones mobiliarias,5,6551,6,GASTOS_NATURALEZA
65512,Propiedades de inversión,5,6551,6,GASTOS_NATURALEZA
65513,Activos por derecho de uso - arrendamiento financiero,5,6551,6,GASTOS_NATURALEZA
65514,"Propiedad, planta y equipo",5,6551,6,GASTOS_NATURALEZA
65515,Intangibles,5,6551,6,GASTOS_NATURALEZA
65516,Activos biológicos,5,6551,6,GASTOS_NATURALEZA
6552,Operaciones discontinuadas  Abandono de activos,4,655,6,GASTOS_NATURALEZA
65521,Propiedades de inversión,5,6552,6,GASTOS_NATURALEZA
65522,Activos por derecho de uso - Arrendamiento financiero,5,6552,6,GASTOS_NATURALEZA
65523,"Propiedad, planta y equipo",5,6552,6,GASTOS_NATURALEZA
65524,Intangibles,5,6552,6,GASTOS_NATURALEZA
65525,Activos biológicos,5,6552,6,GASTOS_NATURALEZA
656,Suministros,3,65,6,GASTOS_NATURALEZA
658,Gestión medioambiental,3,65,6,GASTOS_NATURALEZA
659,Otros gastos de gestión,3,65,6,GASTOS_NATURALEZA
6591,Donaciones,4,659,6,GASTOS_NATURALEZA
6592,Sanciones administrativas,4,659,6,GASTOS_NATURALEZA
66,PERDIDA POR MEDICIÓN DE ACTIVOS NO FINANCIEROS AL VALOR RAZONABLE,2,6,6,GASTOS_NATURALEZA
661,Activo realizable,3,66,6,GASTOS_NATURALEZA
6611,Mercaderías,4,661,6,GASTOS_NATURALEZA
6612,Productos terminados,4,661,6,GASTOS_NATURALEZA
6613,Activos no corrientes mantenidos para la venta,4,661,6,GASTOS_NATURALEZA
66131,Propiedades de inversión,5,6613,6,GASTOS_NATURALEZA
66132,"Propiedad, planta y equipo",5,6613,6,GASTOS_NATURALEZA
66133,Intangibles,5,6613,6,GASTOS_NATURALEZA
66134,Activos biológicos,5,6613,6,GASTOS_NATURALEZA
662,Activo inmovilizado,3,66,6,GASTOS_NATURALEZA
6621,Propiedades de inversión,4,662,6,GASTOS_NATURALEZA
6622,A ctivos biológicos,4,662,6,GASTOS_NATURALEZA
67,GASTOS FINANCIEROS,2,6,6,GASTOS_NATURALEZA
671,Gastos en operaciones de endeudamiento y otros,3,67,6,GASTOS_NATURALEZA
6711,Préstamos de instituciones financieras y otras entidades,4,671,6,GASTOS_NATURALEZA
6712,Contratos de arrendamiento financiero,4,671,6,GASTOS_NATURALEZA
6713,Emisión y colocación de instrumentos representativos de deuda y,4,671,6,GASTOS_NATURALEZA
6714,Documentos vendidos o descontados,4,671,6,GASTOS_NATURALEZA
672,Pérdida por instrumentos financieros derivados,3,67,6,GASTOS_NATURALEZA
673,Intereses por préstamos y otras obligaciones,3,67,6,GASTOS_NATURALEZA
6731,Préstamos de instituciones financieras y otras entidades,4,673,6,GASTOS_NATURALEZA
67311,Instituciones financieras,5,6731,6,GASTOS_NATURALEZA
67312,Otras entidades,5,6731,6,GASTOS_NATURALEZA
6732,Contratos de arrendamiento financiero,4,673,6,GASTOS_NATURALEZA
6733,Otros instrumentos financieros por pagar,4,673,6,GASTOS_NATURALEZA
6734,Documentos vendidos o descontados,4,673,6,GASTOS_NATURALEZA
6735,Obligaciones emitidas,4,673,6,GASTOS_NATURALEZA
6736,Obligaciones comerciales,4,673,6,GASTOS_NATURALEZA
674,Gastos en operaciones de factoraje (factoring),3,67,6,GASTOS_NATURALEZA
6741,Pérdida en instrumentos vendidos,4,674,6,GASTOS_NATURALEZA
675,Descuentos concedidos por pronto pago,3,67,6,GASTOS_NATURALEZA
676,Diferencia de cambio,3,67,6,GASTOS_NATURALEZA
677,Pérdida por medición de activos y pasivos financieros al valor razonable,3,67,6,GASTOS_NATURALEZA
6771,Inversiones mantenidas para negociación,4,677,6,GASTOS_NATURALEZA
6772,Otras inversiones financieras,4,677,6,GASTOS_NATURALEZA
6773,Otros,4,677,6,GASTOS_NATURALEZA
678,Participación en resultados de entidades relacionadas,3,67,6,GASTOS_NATURALEZA
6781,Participación en los resultados de subsidiarias y asociadas bajo el método,4,678,6,GASTOS_NATURALEZA
6782,Participaciones en negocios conjuntos,4,678,6,GASTOS_NATURALEZA
679,Otros gastos financieros,3,67,6,GASTOS_NATURALEZA
6791,Primas por opciones,4,679,6,GASTOS_NATURALEZA
6792,Gastos financieros en medición a valor descontado,4,679,6,GASTOS_NATURALEZA
6793,Gastos financieros en actualización de activos por derecho de uso,4,679,6,GASTOS_NATURALEZA
68,VALUACIÓN Y DETERIORO DE ACTIVOS Y PROVISIONES,2,6,6,GASTOS_NATURALEZA
681,Depreciación de propiedades de inversión,3,68,6,GASTOS_NATURALEZA
6811,Edificaciones,4,681,6,GASTOS_NATURALEZA
68111,Costo,5,6811,6,GASTOS_NATURALEZA
68112,Revaluación,5,6811,6,GASTOS_NATURALEZA
68113,Costo de financiación,5,6811,6,GASTOS_NATURALEZA
682,Depreciación de activos por derecho de uso - arrendamiento financiero,3,68,6,GASTOS_NATURALEZA
6821,Propiedades de inversión,4,682,6,GASTOS_NATURALEZA
68211,Edificaciones,5,6821,6,GASTOS_NATURALEZA
6822,"Propiedad, planta y equipo",4,682,6,GASTOS_NATURALEZA
68221,Edificaciones,5,6822,6,GASTOS_NATURALEZA
68222,Maquinarias y equipos de explotación,5,6822,6,GASTOS_NATURALEZA
68223,Unidades de transporte,5,6822,6,GASTOS_NATURALEZA
68225,Equipos diversos,5,6822,6,GASTOS_NATURALEZA
683,Depreciación de activos por derecho de uso - arrendamiento operativo,3,68,6,GASTOS_NATURALEZA
6831,Depreciación de activos por derecho de uso - arrendamiento operativo,4,683,6,GASTOS_NATURALEZA
68311,Edificaciones,5,6831,6,GASTOS_NATURALEZA
68312,Maquinarias y equipos de explotación,5,6831,6,GASTOS_NATURALEZA
68313,Unidades de transporte,5,6831,6,GASTOS_NATURALEZA
68315,Equipos diversos,5,6831,6,GASTOS_NATURALEZA
684,"Depreciación de propiedad, planta y equipo",3,68,6,GASTOS_NATURALEZA
6841,"Depreciación de propiedad, planta y equipo - Costo",4,684,6,GASTOS_NATURALEZA
68410,Plantas productoras,5,6841,6,GASTOS_NATURALEZA
68411,Edificaciones,5,6841,6,GASTOS_NATURALEZA
68412,Maquinarias y equipos de explotación,5,6841,6,GASTOS_NATURALEZA
68413,Unidades de transporte,5,6841,6,GASTOS_NATURALEZA
68414,Muebles y enseres,5,6841,6,GASTOS_NATURALEZA
68415,Equipos diversos,5,6841,6,GASTOS_NATURALEZA
68416,Herramientas y unidades de reemplazo,5,6841,6,GASTOS_NATURALEZA
6842,"Depreciación de propiedad, planta y equipo - Revaluación",4,684,6,GASTOS_NATURALEZA
68420,Plantas productoras,5,6842,6,GASTOS_NATURALEZA
68421,Edificaciones,5,6842,6,GASTOS_NATURALEZA
68422,Maquinarias y equipos de explotación,5,6842,6,GASTOS_NATURALEZA
68423,Unidades de transporte,5,6842,6,GASTOS_NATURALEZA
68424,Muebles y enseres,5,6842,6,GASTOS_NATURALEZA
68425,Equipos diversos,5,6842,6,GASTOS_NATURALEZA
68426,Herramientas y unidades de reemplazo,5,6842,6,GASTOS_NATURALEZA
6843,"Depreciación de propiedad, planta y equipo - Costos de financiación",4,684,6,GASTOS_NATURALEZA
68430,Plantas productoras,5,6843,6,GASTOS_NATURALEZA
68431,Edificaciones,5,6843,6,GASTOS_NATURALEZA
68432,Maquinarias y equipos de explotación,5,6843,6,GASTOS_NATURALEZA
685,Depreciación de activos biológicos en producción,3,68,6,GASTOS_NATURALEZA
6851,Depreciación de activos biológicos en producción - costo,4,685,6,GASTOS_NATURALEZA
68511,Activos biológicos de origen animal,5,6851,6,GASTOS_NATURALEZA
68512,Activos biológicos de origen vegetal,5,6851,6,GASTOS_NATURALEZA
6852,Depreciación de activos biológicos en producción - costo de financiación,4,685,6,GASTOS_NATURALEZA
68521,Activos biológicos de origen animal,5,6852,6,GASTOS_NATURALEZA
68522,Activos biológicos de origen vegetal,5,6852,6,GASTOS_NATURALEZA
686,Amortización de intangibles,3,68,6,GASTOS_NATURALEZA
6861,Amortización de intangibles  Costo,4,686,6,GASTOS_NATURALEZA
68611,"Concesiones, licencias y otros derechos",5,6861,6,GASTOS_NATURALEZA
68612,Patentes y propiedad industrial,5,6861,6,GASTOS_NATURALEZA
68613,Programas de computadora (software),5,6861,6,GASTOS_NATURALEZA
68614,Costos de exploración y desarrollo,5,6861,6,GASTOS_NATURALEZA
68615,"Fórmulas, diseños y prototipos",5,6861,6,GASTOS_NATURALEZA
68619,Otros activos intangibles,5,6861,6,GASTOS_NATURALEZA
6862,Amortización de intangibles  Revaluación,4,686,6,GASTOS_NATURALEZA
68621,"Concesiones, licencias y otros derechos",5,6862,6,GASTOS_NATURALEZA
68622,Patentes y propiedad industrial,5,6862,6,GASTOS_NATURALEZA
68623,Programas de computadora (software),5,6862,6,GASTOS_NATURALEZA
68624,Costos de exploración y desarrollo,5,6862,6,GASTOS_NATURALEZA
68625,"Fórmulas, diseños y prototipos",5,6862,6,GASTOS_NATURALEZA
68629,Otros activos intangibles,5,6862,6,GASTOS_NATURALEZA
687,Valuación de activos,3,68,6,GASTOS_NATURALEZA
6871,Estimación de cuentas de cobranza dudosa,4,687,6,GASTOS_NATURALEZA
68711,Cuentas por cobrar comerciales  Terceros,5,6871,6,GASTOS_NATURALEZA
68712,Cuentas por cobrar comerciales  Relacionadas,5,6871,6,GASTOS_NATURALEZA
68713,"Cuentas por cobrar al personal, a los accionistas (socios) y",5,6871,6,GASTOS_NATURALEZA
68714,Cuentas por cobrar diversas  Terceros,5,6871,6,GASTOS_NATURALEZA
68715,Cuentas por cobrar diversas  Relacionadas,5,6871,6,GASTOS_NATURALEZA
6873,Desvalorización de inversiones mobiliarias,4,687,6,GASTOS_NATURALEZA
68731,Inversiones a ser mantenidas hasta el vencimiento,5,6873,6,GASTOS_NATURALEZA
68732,Instrumentos financieros representativos de derecho,5,6873,6,GASTOS_NATURALEZA
688,Deterioro del valor de los activos,3,68,6,GASTOS_NATURALEZA
6882,Desvalorización de propiedad de inversión,4,688,6,GASTOS_NATURALEZA
68812,Edificaciones,5,6882,6,GASTOS_NATURALEZA
68813,Construcciones en curso,5,6882,6,GASTOS_NATURALEZA
6882,Desvalorización de activos por derecho de uso - arrendamiento financiero,4,688,6,GASTOS_NATURALEZA
68820,Planta productora en producción,5,6882,6,GASTOS_NATURALEZA
68821,Planta productora en desarrollo,5,6882,6,GASTOS_NATURALEZA
68822,Terrenos,5,6882,6,GASTOS_NATURALEZA
68823,Edificaciones,5,6882,6,GASTOS_NATURALEZA
68824,Maquinarias y equipos de explotación,5,6882,6,GASTOS_NATURALEZA
68825,Unidades de transporte,5,6882,6,GASTOS_NATURALEZA
68826,Muebles y enseres,5,6882,6,GASTOS_NATURALEZA
68827,Equipos diversos,5,6882,6,GASTOS_NATURALEZA
68828,Herramientas y unidades de reemplazo,5,6882,6,GASTOS_NATURALEZA
6883,"Desvalorización de propiedad, planta y equipo",4,688,6,GASTOS_NATURALEZA
68830,Planta productora en producción,5,6883,6,GASTOS_NATURALEZA
68831,Planta productora en desarrollo,5,6883,6,GASTOS_NATURALEZA
68832,Terrenos,5,6883,6,GASTOS_NATURALEZA
68833,Edificaciones,5,6883,6,GASTOS_NATURALEZA
68834,Maquinarias y equipos de explotación,5,6883,6,GASTOS_NATURALEZA
68835,Unidades de transporte,5,6883,6,GASTOS_NATURALEZA
68836,Muebles y enseres,5,6883,6,GASTOS_NATURALEZA
68837,Equipos diversos,5,6883,6,GASTOS_NATURALEZA
68838,Herramientas y unidades de reemplazo,5,6883,6,GASTOS_NATURALEZA
6884,Desvalorización de intangibles,4,688,6,GASTOS_NATURALEZA
68841,"Concesiones, licencias y otros derechos",5,6884,6,GASTOS_NATURALEZA
68842,Patentes y propiedad industrial,5,6884,6,GASTOS_NATURALEZA
68843,Programas de computadora (software),5,6884,6,GASTOS_NATURALEZA
68844,Costos de exploración y desarrollo,5,6884,6,GASTOS_NATURALEZA
68845,"Fórmulas, diseños y prototipos",5,6884,6,GASTOS_NATURALEZA
68846,Otros activos intangibles,5,6884,6,GASTOS_NATURALEZA
68847,Plusvalía mercantil,5,6884,6,GASTOS_NATURALEZA
6889,Desvalorización de activos biológicos en producción,4,688,6,GASTOS_NATURALEZA
68891,Activos biológicos de origen animal,5,6889,6,GASTOS_NATURALEZA
68892,Activos biológicos de origen vegetal,5,6889,6,GASTOS_NATURALEZA
689,Provisiones,3,68,6,GASTOS_NATURALEZA
6891,Provisión para litigios,4,689,6,GASTOS_NATURALEZA
68911,Provisión para litigios  Costo,5,6891,6,GASTOS_NATURALEZA
68912,Provisión para litigios  Actualización financiera,5,6891,6,GASTOS_NATURALEZA
6892,"Provisión por desmantelamiento, retiro o rehabilitación del inmovilizado",4,689,6,GASTOS_NATURALEZA
68921,"Provisión por desmantelamiento, retiro o rehabilitación del",5,6892,6,GASTOS_NATURALEZA
68922,"Provisión por desmantelamiento, retiro o rehabilitación del",5,6892,6,GASTOS_NATURALEZA
6893,Provisión para reestructuraciones,4,689,6,GASTOS_NATURALEZA
6894,Provisión para protección y remediación del medio ambiente,4,689,6,GASTOS_NATURALEZA
68941,Provisión para protección y remediación del medio ambiente ,5,6894,6,GASTOS_NATURALEZA
68942,Provisión para protección y remediación del medio ambiente ,5,6894,6,GASTOS_NATURALEZA
6896,Provisión para garantías,4,689,6,GASTOS_NATURALEZA
68961,Provisión para garantías  Costo,5,6896,6,GASTOS_NATURALEZA
68962,Provisión para garantías  Actualización financiera,5,6896,6,GASTOS_NATURALEZA
6897,Provisión por activos por derecho de uso,4,689,6,GASTOS_NATURALEZA
68971,Provisión por activos por derecho de uso arrendamiento,5,6897,6,GASTOS_NATURALEZA
68972,Provisión por activos por derecho de uso arrendamiento,5,6897,6,GASTOS_NATURALEZA
6899,Otras provisiones,4,689,6,GASTOS_NATURALEZA
69,COSTO DE VENTAS,2,6,6,GASTOS_NATURALEZA
691,Mercaderías,3,69,6,GASTOS_NATURALEZA
6911,Mercaderías - exportación,4,691,6,GASTOS_NATURALEZA
69111,Terceros,5,6911,6,GASTOS_NATURALEZA
69112,Relacionadas,5,6911,6,GASTOS_NATURALEZA
6912,Mercaderías - venta local,4,691,6,GASTOS_NATURALEZA
69121,Terceros,5,6912,6,GASTOS_NATURALEZA
69122,Relacionadas,5,6912,6,GASTOS_NATURALEZA
692,Productos terminados,3,69,6,GASTOS_NATURALEZA
6921,Productos terminados - Exportación,4,692,6,GASTOS_NATURALEZA
69211,Terceros,5,6921,6,GASTOS_NATURALEZA
69212,Relacionadas,5,6921,6,GASTOS_NATURALEZA
6922,Productos terminados - Venta local,4,692,6,GASTOS_NATURALEZA
69221,Terceros,5,6922,6,GASTOS_NATURALEZA
69222,Relacionadas,5,6922,6,GASTOS_NATURALEZA
6923,Costos de financiación  Productos terminados,4,692,6,GASTOS_NATURALEZA
69231,Terceros,5,6923,6,GASTOS_NATURALEZA
69232,Relacionadas,5,6923,6,GASTOS_NATURALEZA
6924,Costos de producción no absorbido  Productos terminados,4,692,6,GASTOS_NATURALEZA
6925,Costo de ineficiencia  Productos terminados,4,692,6,GASTOS_NATURALEZA
693,Servicios terminados,3,69,6,GASTOS_NATURALEZA
6931,Servicios  Exportación,4,693,6,GASTOS_NATURALEZA
69311,Terceros,5,6931,6,GASTOS_NATURALEZA
69312,Relacionadas,5,6931,6,GASTOS_NATURALEZA
6932,Servicios  local,4,693,6,GASTOS_NATURALEZA
69321,Terceros,5,6932,6,GASTOS_NATURALEZA
69322,Relacionadas,5,6932,6,GASTOS_NATURALEZA
694,"Subproductos, desechos y desperdicios",3,69,6,GASTOS_NATURALEZA
6941,Subproductos,4,694,6,GASTOS_NATURALEZA
69411,Terceros,5,6941,6,GASTOS_NATURALEZA
69412,Relacionadas,5,6941,6,GASTOS_NATURALEZA
6942,Desechos y desperdicios,4,694,6,GASTOS_NATURALEZA
69421,Terceros,5,6942,6,GASTOS_NATURALEZA
69422,Relacionadas,5,6942,6,GASTOS_NATURALEZA
695,Gastos por desvalorización de inventarios al costo,3,69,6,GASTOS_NATURALEZA
6951,Mercaderías,4,695,6,GASTOS_NATURALEZA
6952,Productos terminados,4,695,6,GASTOS_NATURALEZA
6953,"Subproductos, desechos y desperdicios",4,695,6,GASTOS_NATURALEZA
6954,Productos en proceso,4,695,6,GASTOS_NATURALEZA
6955,Materias primas,4,695,6,GASTOS_NATURALEZA
6956,"Materiales auxiliares, suministros y repuestos",4,695,6,GASTOS_NATURALEZA
6957,Envases y embalajes,4,695,6,GASTOS_NATURALEZA
6958,Inventarios por recibir,4,695,6,GASTOS_NATURALEZA
7,INGRESOS,1,,7,INGRESOS_NATURALEZA
70,VENTAS,2,7,7,INGRESOS_NATURALEZA
701,Mercaderías,3,70,7,INGRESOS_NATURALEZA
7011,Mercaderías - venta de exportación,4,701,7,INGRESOS_NATURALEZA
70111,Terceros,5,7011,7,INGRESOS_NATURALEZA
70112,Relacionadas,5,7011,7,INGRESOS_NATURALEZA
7012,Mercaderías - venta local,4,701,7,INGRESOS_NATURALEZA
70111,Terceros,5,7012,7,INGRESOS_NATURALEZA
70112,Relacionadas,5,7012,7,INGRESOS_NATURALEZA
702,Productos terminados,3,70,7,INGRESOS_NATURALEZA
7021,Productos terminados - venta de exportación,4,702,7,INGRESOS_NATURALEZA
70211,Terceros,5,7021,7,INGRESOS_NATURALEZA
70212,Relacionadas,5,7021,7,INGRESOS_NATURALEZA
7022,Productos terminados - venta local,4,702,7,INGRESOS_NATURALEZA
70221,Terceros,5,7022,7,INGRESOS_NATURALEZA
70222,Relacionadas,5,7022,7,INGRESOS_NATURALEZA
703,Servicios terminados,3,70,7,INGRESOS_NATURALEZA
7031,Servicios  exportación,4,703,7,INGRESOS_NATURALEZA
70311,Terceros,5,7031,7,INGRESOS_NATURALEZA
70312,Relacionadas,5,7031,7,INGRESOS_NATURALEZA
7032,Servicios  local,4,703,7,INGRESOS_NATURALEZA
70321,Terceros,5,7032,7,INGRESOS_NATURALEZA
70322,Relacionadas,5,7032,7,INGRESOS_NATURALEZA
704,"Subproductos, desechos y desperdicios",3,70,7,INGRESOS_NATURALEZA
7041,Subproductos,4,704,7,INGRESOS_NATURALEZA
70411,Terceros,5,7041,7,INGRESOS_NATURALEZA
70412,Relacionadas,5,7041,7,INGRESOS_NATURALEZA
7042,Desechos y desperdicios,4,704,7,INGRESOS_NATURALEZA
70421,Terceros,5,7042,7,INGRESOS_NATURALEZA
70422,Relacionadas,5,7042,7,INGRESOS_NATURALEZA
709,Devoluciones sobre ventas,3,70,7,INGRESOS_NATURALEZA
7091,Mercaderías - Venta de exportación,4,709,7,INGRESOS_NATURALEZA
70911,Terceros,5,7091,7,INGRESOS_NATURALEZA
70912,Relacionadas,5,7091,7,INGRESOS_NATURALEZA
7092,Mercaderías - Venta local,4,709,7,INGRESOS_NATURALEZA
70921,Terceros,5,7092,7,INGRESOS_NATURALEZA
70922,Relacionadas,5,7092,7,INGRESOS_NATURALEZA
7093,Productos terminados - Venta de exportación,4,709,7,INGRESOS_NATURALEZA
70931,Terceros,5,7093,7,INGRESOS_NATURALEZA
70932,Relacionadas,5,7093,7,INGRESOS_NATURALEZA
7094,Productos terminados - Venta local,4,709,7,INGRESOS_NATURALEZA
70941,Terceros,5,7094,7,INGRESOS_NATURALEZA
70942,Relacionadas,5,7094,7,INGRESOS_NATURALEZA
7095,Inventarios de servicios rechazados,4,709,7,INGRESOS_NATURALEZA
70951,Terceros,5,7095,7,INGRESOS_NATURALEZA
70952,Relacionadas,5,7095,7,INGRESOS_NATURALEZA
7096,"Subproductos, desechos y desperdicios",4,709,7,INGRESOS_NATURALEZA
70961,Terceros,5,7096,7,INGRESOS_NATURALEZA
70962,Relacionadas,5,7096,7,INGRESOS_NATURALEZA
71,VARIACIÓN DE LA PRODUCCIÓN ALMACENADA,2,7,7,INGRESOS_NATURALEZA
711,Variación de productos terminados,3,71,7,INGRESOS_NATURALEZA
7111,Productos terminados,4,711,7,INGRESOS_NATURALEZA
712,"Variación de subproductos, desechos y desperdicios",3,71,7,INGRESOS_NATURALEZA
7121,Subproductos,4,712,7,INGRESOS_NATURALEZA
7122,Desechos y desperdicios,4,712,7,INGRESOS_NATURALEZA
713,Variación de productos en proceso,3,71,7,INGRESOS_NATURALEZA
7131,P roductos en proceso de manufactura,4,713,7,INGRESOS_NATURALEZA
714,Variación de envases y embalajes,3,71,7,INGRESOS_NATURALEZA
7141,Envases,4,714,7,INGRESOS_NATURALEZA
7142,Embalajes,4,714,7,INGRESOS_NATURALEZA
715,Variación de inventarios de servicios,3,71,7,INGRESOS_NATURALEZA
7151,Inventarios de servicios en,4,715,7,INGRESOS_NATURALEZA
72,PRODUCCIÓN DE ACTIVO INMOVILIZADO,2,7,7,INGRESOS_NATURALEZA
721,Propiedades de inversión,3,72,7,INGRESOS_NATURALEZA
7211,Edificaciones,4,721,7,INGRESOS_NATURALEZA
722,"Propiedad, planta y equipo",3,72,7,INGRESOS_NATURALEZA
7220,Planta productora,4,722,7,INGRESOS_NATURALEZA
7221,Edificaciones,4,722,7,INGRESOS_NATURALEZA
7222,Maquinarias y otros equipos de explotación,4,722,7,INGRESOS_NATURALEZA
7223,Unidades de transporte,4,722,7,INGRESOS_NATURALEZA
7224,Muebles y enseres,4,722,7,INGRESOS_NATURALEZA
7225,Equipos diversos,4,722,7,INGRESOS_NATURALEZA
723,Intangibles,3,72,7,INGRESOS_NATURALEZA
7231,Programas de computadora (software),4,723,7,INGRESOS_NATURALEZA
7232,Costos de exploración y desarrollo,4,723,7,INGRESOS_NATURALEZA
7233,"Fórmulas, diseños y prototipos",4,723,7,INGRESOS_NATURALEZA
724,Activos biológicos,3,72,7,INGRESOS_NATURALEZA
7241,Activos biológicos en desarrollo de origen animal,4,724,7,INGRESOS_NATURALEZA
7242,Activos biológicos en desarrollo de origen vegetal,4,724,7,INGRESOS_NATURALEZA
725,Costos de financiación capitalizados,3,72,7,INGRESOS_NATURALEZA
7251,Costos de financiación  Propiedades de inversión,4,725,7,INGRESOS_NATURALEZA
72511,Plantas productoras en desarrollo,5,7251,7,INGRESOS_NATURALEZA
72512,Edificaciones,5,7251,7,INGRESOS_NATURALEZA
7252,"Costos de financiación  Propiedad, planta y equipo",4,725,7,INGRESOS_NATURALEZA
72521,Plantas productoras en desarrollo,5,7252,7,INGRESOS_NATURALEZA
72522,Edificaciones,5,7252,7,INGRESOS_NATURALEZA
72523,Maquinarias y otros equipos de explotación,5,7252,7,INGRESOS_NATURALEZA
7253,Costos de financiación  Intangibles,4,725,7,INGRESOS_NATURALEZA
7254,Costos de financiación  Activos biológicos en desarrollo,4,725,7,INGRESOS_NATURALEZA
72541,Activos biológicos de origen animal,5,7254,7,INGRESOS_NATURALEZA
72542,Activos biológicos de origen vegetal,5,7254,7,INGRESOS_NATURALEZA
73,"DESCUENTOS, REBAJAS Y BONIFICACIONES OBTENIDOS",2,7,7,INGRESOS_NATURALEZA
731,"Descuentos, rebajas y bonificaciones obtenidos",3,73,7,INGRESOS_NATURALEZA
7311,Terceros,4,731,7,INGRESOS_NATURALEZA
7312,Relacionadas,4,731,7,INGRESOS_NATURALEZA
74,"DESCUENTOS, REBAJAS y BONIFICACIONES CONCEDIDOS",2,7,7,INGRESOS_NATURALEZA
741,"Descuentos, rebajas y bonificaciones concedidos",3,74,7,INGRESOS_NATURALEZA
7411,Terceros,4,741,7,INGRESOS_NATURALEZA
7412,Relacionadas,4,741,7,INGRESOS_NATURALEZA
75,OTROS INGRESOS DE GESTIÓN,2,7,7,INGRESOS_NATURALEZA
751,Servicios en beneficio del personal,3,75,7,INGRESOS_NATURALEZA
752,Comisiones y corretajes,3,75,7,INGRESOS_NATURALEZA
753,Regalías,3,75,7,INGRESOS_NATURALEZA
754,Alquileres,3,75,7,INGRESOS_NATURALEZA
7540,Plantas productoras,4,754,7,INGRESOS_NATURALEZA
7541,Terrenos,4,754,7,INGRESOS_NATURALEZA
7542,Edificaciones,4,754,7,INGRESOS_NATURALEZA
7543,Maquinarias y equipos de explotación,4,754,7,INGRESOS_NATURALEZA
7544,Unidades de transporte,4,754,7,INGRESOS_NATURALEZA
7545,Equipos diversos,4,754,7,INGRESOS_NATURALEZA
755,Recuperación de cuentas de valuación,3,75,7,INGRESOS_NATURALEZA
7551,Recuperación  Cuentas de cobranza dudosa,4,755,7,INGRESOS_NATURALEZA
7552,Recuperación  Desvalorización de inventarios,4,755,7,INGRESOS_NATURALEZA
7553,Recuperación  Desvalorización de inversiones mobiliarias,4,755,7,INGRESOS_NATURALEZA
756,Enajenación de activos inmovilizados,3,75,7,INGRESOS_NATURALEZA
7561,Inversiones mobiliarias,4,756,7,INGRESOS_NATURALEZA
7562,Propiedades de inversión,4,756,7,INGRESOS_NATURALEZA
7563,Activos adquiridos en arrendamiento financiero,4,756,7,INGRESOS_NATURALEZA
7564,"Propiedad, planta y equipo",4,756,7,INGRESOS_NATURALEZA
7565,Intangibles,4,756,7,INGRESOS_NATURALEZA
7566,Activos biológicos,4,756,7,INGRESOS_NATURALEZA
